SUPPLIER_NAME,SUPPLIER_CONTACT_NAME,CONTACT_EMAIL_NAME,CATEGORY,REFERENCE_NUMBER,SIZE,%NW,FREEZING_TYPE,NW,NW+GLAZING,PACKING
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2Kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.26kg(20X163g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,NULL,IQF,NULL,,5.4kg(6x900g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.8kg(12x400g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,"10kg (1x10kg)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,"10kg (1x10kg)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/30pcs/lb,NULL,IQF,NULL,,8kg(1x8kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.26kg(20x163g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,3.25kf(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/30pcs/lb,NULL,IQF,NULL,,"7kg (10x700g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,NULL,IQF,NULL,,"7kg (10x700g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,"7kg (10x700g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.2kg(30x140g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,4.2kg(30x140g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,"4Kg (1x4Kg)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,"3.6kg (6x600g)"
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/88pcs/lb,NULL,IQF,NULL,,5.4kg(15x360g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/110pcs/lb,NULL,IQF,NULL,,5.4kg(24x225g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,8.64kg(24x360g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,3.25kg(6X650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.5kg(6x750g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.5kg(6X750g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.9kg(6X650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/30pcs/lb,NULL,IQF,NULL,,2.1kg(3x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,NULL,IQF,NULL,,1.8kg(3x600g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,1.8kg(3x600g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,5.4kg(6x900g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.8kg(1x4.8kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.26kg(20x163g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.6kg(6x600g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.6kg(6x600g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,3.5kg(10x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(24x175g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(24x175g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,4.2kg(12x350g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,4.8kg(1x4.8kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.6kg(10x360g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,5.4kg(6x900g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED","30/55 pcs/lb",NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.25kg(5x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,3.26kg(20x163g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.2kg(30x140g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(1x3.9kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,NULL,IQF,NULL,,4.2kg(24x175g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",45/65pcs/lb,NULL,IQF,NULL,,
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",80/120pcs/lb,NULL,IQF,NULL,,
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3kg(16x187.5g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,3.9kg(6x650g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,NULL,IQF,NULL,,4.32kg(12x360g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/210pcs/kg,NULL,IQF,NULL,,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,3.6kg(1x3.6kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/100pcs/lb,NULL,IQF,NULL,,4.5kg(6x750g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/75pcs/lb,NULL,IQF,NULL,,4.32kg(12x360g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",100/200pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,NULL,NULL,NULL,NULL,6kg
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,650g,1kg,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(5x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(10X500g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,30%,NULL,NULL,NULL,5kg(5x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,IQF,,,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,25%,NULL,NULL,NULL,5kg(5x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,40%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,10kg(10x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,12kg(12x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,IQF,,,6kg(6x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,10%,IQF,,,5kg(10x500g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,35%,IQF,650g,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,675g,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",50/70pcs/lb,35%,IQF,,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",70/110pcs/lb,35%,IQF,,,7kg(10x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",10/35pcs/lb,35%,IQF,,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/55pcs/lb,NULL,IQF,NULL,,4.2kg(6x700g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",30/50pcs/lb,35%,IQF,,,4.2kg(30x140g)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
"ZHOUSHAN CITY SHENGTAI AQUATIC CO.LTD,",,,SHRIMP,"99 FROZEN RED SHRIMP PUD UNDEVEINED TREATED",NULL,35%,NULL,NULL,NULL,2x4kg(4x1kg)
